id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,protected,verified,description,updated,dataset,label
0,RenaCassi,cassijunior,8969.570662,128.2074645,776.297448,638.5914917,0,Wed Mar 02 15:31:09 +0000 2011,,it,,Modica,0,0,0.576431028,,https://si0.twimg.com/profile_banners/259773527/1359321817,0,https://si0.twimg.com/images/themes/theme18/bg.gif,,https://si0.twimg.com/profile_images/3468170853/68d4b088d33a758487159b1b82d79061_normal.jpeg,EEEEEE,0,,,,38543,0,0,0,Ci si abitua a tutto. Anche al peggio.,,E13,0
35537191.73,Stephanie,,8774.046581,185.4317835,380.4057448,654.5827034,5.44288859,Sat Feb 07 13:09:08 +0000 2009,,en,,"London,UK",0.71355999,0,0,,,0.368710184,,,https://si0.twimg.com/profile_images/3382282929/962ee17604d588cbca99fc150eb3d1bf_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,"Londoner, Libertarian, Love Art, Music, Bavaria and US",,,0
0,,nalezzai,4574.35692,0,0,20.69554089,0,,,,,,0,0,3.608903949,http://a0.twimg.com/profile_images/2161678616/5-Tabella3_Foto2_normal.jpg,,3.635273754,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,,2/14/2015 10:54,E13,0
0,Bianca Morandi,Blizzard1001,4674.64733,0,0,0,4.069313148,Mon Oct 12 20:02:55 +0000 2009,,,Brussels,,0,0,0,http://a0.twimg.com/profile_images/1137818664/bianca_normal.jpg,,1.415845557,https://si0.twimg.com/images/themes/theme10/bg.gif,3D1957,https://si0.twimg.com/profile_images/1137818664/bianca_normal.jpg,,0,7AC3EE,http://a0.twimg.com/images/themes/theme10/bg.gif,852D8A,,0,0,0,"Hooked on Hi-tech, finance and pretty things..",2/14/2015 10:54,,0
2835654460,,,0,77.98851552,0,0,0,Thu Apr 12 12:56:17 +0000 2012,,it,,,0,0,0,http://a0.twimg.com/profile_images/2202582316/image_normal.jpg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,Italy Leggere Read Leggere Read,2/14/2015 10:54,E13,0
0,Claudia Pellegrino,,0,0,0,0,0,Mon Jun 25 12:06:39 +0000 2012,,it,,Cosenza ,0,0,0,http://a0.twimg.com/profile_images/3199841149/f3be3b83d169540d401a8741c1897465_normal.jpeg,,2.455768296,https://si0.twimg.com/images/themes/theme18/bg.gif,333333,,FFFFFF,0,F6F6F6,http://a0.twimg.com/images/themes/theme18/bg.gif,9ECBE3,3.13E+11,0,0,0,''Sono la cattiva compagnia di me stessa!''''Ho sempre avuto la testa a posto...Ma non ricordo in quale posto!'' ,,E13,0
878280028.3,Mery.V.Piccirillo,pic_24,0,19.76568797,129.4548844,0,0,Sun Sep 23 14:58:10 +0000 2012,,it,,Napoli,0,0,0.538476505,http://a0.twimg.com/profile_images/2641627598/0f9e1f8590f1271001493fd81a2251c6_normal.png,https://si0.twimg.com/profile_banners/841859053/1360251267,0.114792016,https://si0.twimg.com/profile_background_images/783890277/7e9d21037fd4cb2f6f63c1e3105f4898.jpeg,,,,1.869246562,977375,http://a0.twimg.com/profile_background_images/783890277/7e9d21037fd4cb2f6f63c1e3105f4898.jpeg,,ED1B0C,1775.824719,0,0,"Studio al classico, o almeno ci provo. Non potrei vivere senza amici, il mio iPod e la fotografia. E gli Swedish House Mafia ovviamente. ",2/14/2015 10:54,E13,0
299017776.2,lorentinovero★★★,lorenzoc_annac,392.4213102,0,0,1.865849068,0.942694315,Tue Jul 27 09:08:09 +0000 2010,,it,,,0,0,0,,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2198140882/30_reasonably_small_normal.png,,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,Intrinsecamente ed Entrinsecamente JUVENTINO! non credo nella GIUSTIZIA SPORTIVA e #finoallafineFORZAJUVENTUS e #sempreCONTE,2/14/2015 10:54,E13,0
0,Vincenzo Altomare,,0,17.08817565,72.68169754,0,0,Tue Apr 17 09:27:14 +0000 2012,,it,Athens,,0.188292764,0,0,http://a0.twimg.com/profile_images/2939134215/d56c4b39d48a5fafdf3c985b0ccbdfb8_normal.jpeg,,0.649199192,,333333,https://si0.twimg.com/profile_images/2939134215/d56c4b39d48a5fafdf3c985b0ccbdfb8_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,"Laureando in giurisprudenza, elegante, cazzeggiatore e milanista. Appassionato a calcio, cinema e tanto altro...",2/14/2015 10:54,E13,0
0,Marco Abate,skualo3,0,0,300.4574253,1.337427568,0,,,,,,2.699476002,0,0,http://a0.twimg.com/profile_images/3149671191/fb7a81a890a6e9335a232b4d0762402c_normal.jpeg,https://si0.twimg.com/profile_banners/564963576/1351584321,0.417259976,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,,0,,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,,2/14/2015 10:54,E13,0
72136248.53,Mirella De Gaetano,MirellaDeG,1332.051646,0,231.9610211,0,0,Sat Oct 01 19:57:01 +0000 2011,,it,Greenland,,0,0,0,http://a0.twimg.com/profile_images/3439705485/9b8b0a122dc7ff0f1fd76ff268430543_normal.jpeg,,1.091582798,https://si0.twimg.com/profile_background_images/463985421/SAB24LUG2010B.jpg,,https://si0.twimg.com/profile_images/3439705485/9b8b0a122dc7ff0f1fd76ff268430543_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/profile_background_images/463985421/SAB24LUG2010B.jpg,,0084B4,0,0,0,"Intollerante ad ipocrisia, falsità, arroganza e falso perbenismo • Non le mando a dire • Pecco spesso d' ingenuità • Amo ridere!!!  (◕‿◕)     ",,E13,0
551746464.8,,Rosy_ro90,0,0,0,0,0,Thu Feb 23 19:49:57 +0000 2012,,,,,0,0,0,,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,VoglionoCheScrivaQualcosaDiInteressanteSuDiMeMaProbabilmenteSuDiMeNonC'éProprioNullaDiInteressanteDaDirePeròSonoRiuscitaAlmenoARiempireCentosessantaCaratteri,,E13,0
6141007.18,always_paoletta,always_paoletta,0,0,2918.593109,1828.736174,59.00228045,Fri Oct 23 13:53:21 +0000 2009,http://t.co/w3fgEK4aMI,it,Rome,Rome,0,0,0,http://a0.twimg.com/profile_images/3115829114/d48c31673a16f7d91824d4489cc87894_normal.jpeg,,0,https://si0.twimg.com/profile_background_images/521985363/20.jpg,333333,,FFFFFF,0,F3F3F3,,EBEBEB,990000,6648.149946,0,0,,,E13,0
1030678109,,,0,1087.789348,817.5761562,21758.79669,0,Sun Jul 08 21:43:55 +0000 2012,,it,,,0,0,0,http://a0.twimg.com/profile_images/3415369715/d4e50437398a2b0552f2925ba6987e78_normal.jpeg,https://si0.twimg.com/profile_banners/630544784/1360851372,0,https://si0.twimg.com/profile_background_images/798663451/55bf8e8a8b48409757dd1f6896434920.png,892DD8,https://si0.twimg.com/profile_images/3415369715/d4e50437398a2b0552f2925ba6987e78_normal.jpeg,0,2.672006942,1D1D1D,http://a0.twimg.com/profile_background_images/798663451/55bf8e8a8b48409757dd1f6896434920.png,8C8B91,,0,0,0,,,E13,0
1904301908,Marcello Colaiezzi,,671.8000015,0,0,140.2361126,0,Wed Jun 06 18:37:23 +0000 2012,,it,,,0,0,0,http://a0.twimg.com/profile_images/2732499819/99ae7c6e9cf35bd6e433c4828d431425_normal.jpeg,https://si0.twimg.com/profile_banners/601192738/1362735666,3.796908917,https://si0.twimg.com/profile_background_images/778253601/61ae1ec6f98ea6730eb44e77b34853b2.jpeg,333333,https://si0.twimg.com/profile_images/2732499819/99ae7c6e9cf35bd6e433c4828d431425_normal.jpeg,0,0,DDEEF6,http://a0.twimg.com/profile_background_images/778253601/61ae1ec6f98ea6730eb44e77b34853b2.jpeg,,91380,0,0,0,,2/14/2015 10:54,,0
557548950.2,,BiondiScrittore,0,0,22.65088708,0,0,Mon Aug 15 16:17:57 +0000 2011,http://www.mariobiondiscrittore.it,,,,0,0,0,http://a0.twimg.com/profile_images/1546998059/biondi_25aprile_small_normal.jpg,https://si0.twimg.com/profile_banners/355600495/1362847444,0,,333333,https://si0.twimg.com/profile_images/1546998059/biondi_25aprile_small_normal.jpg,FFFFFF,0,,,0,38543,68.65383406,0,0,"Born Milano, Italy, 1939. Novelist, traveler, photographer, translator. 14 novels, 3 travel books, 71 translations from english&american. Premio Campiello 1985.",2/14/2015 10:54,,0
0,,MariachiaraSpar,0,125.9198409,161.2785539,1.696238932,0,Thu Sep 29 19:43:14 +0000 2011,,en,,Milan,0,0,0,,,0,https://si0.twimg.com/profile_background_images/751998419/fd8cd18266b776df2a252d02379dde5f.jpeg,3E4415,https://si0.twimg.com/profile_images/3046250086/7088c57fc6dcb7599f56ec634fe035d9_normal.jpeg,,0,99CC33,http://a0.twimg.com/profile_background_images/751998419/fd8cd18266b776df2a252d02379dde5f.jpeg,1A1B1F,2FC2EF,0,0,0,Mi dimentico le cose. ,,E13,0
301288352.6,Margherita Serraglia,margherorasta,0,368.4652023,1912.674669,0,0,Thu Apr 29 14:59:43 +0000 2010,http://mala-tempora.blogspot.com,,,Milano,0,0,0.947998855,http://a0.twimg.com/profile_images/1801169089/tw_13833527_1328277220_normal.jpg,,0,https://si0.twimg.com/images/themes/theme15/bg.png,,https://si0.twimg.com/profile_images/1801169089/tw_13833527_1328277220_normal.jpg,,0,,,EDECE9,88253,0,0,0,"Qualcosa su di te in meno di 160 caratteri - ok fatto,prossimo livello?",,E13,0
0,Max Malvicini,,161.6522271,0,0,0,0,,,,,,0.327972972,0,0,,,0,,,,,0,,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,"40 e poco +, anima salsera ",,E13,0
0,L'Ale,LaleCara,0,119.6178138,0,29.42410133,0,,,it,,,0,0,0,http://a0.twimg.com/profile_images/3332224601/b72a47cb984a8e0a3ab6a72d08b6272a_normal.jpeg,https://si0.twimg.com/profile_banners/1137300811/1360521490,0,,333333,https://si0.twimg.com/profile_images/3332224601/b72a47cb984a8e0a3ab6a72d08b6272a_normal.jpeg,,0,,http://a0.twimg.com/profile_background_images/786364567/3e13aae3231fbf5e5b47d8cb2fd0def3.jpeg,,0084B4,0,0,0,L'unico tiranno che accetto in questo mondo è la voce silenziosa dentro di me (Mahatma Gandhi)                          Non è coraggio se non hai paura (L'Ale),2/14/2015 10:54,,0
2723698491,,antonio_melis,0,0,186.7727308,0,2.352637556,Wed Oct 12 21:51:12 +0000 2011,,it,,Tuili  (Sardinia) (Italy),0,0,0,http://a0.twimg.com/profile_images/3113620803/cf49aaa748a072d5cefdac22977fcc96_normal.jpeg,,0.795083308,https://si0.twimg.com/profile_background_images/656064219/t1hvmo2z9vp7ultm921e.jpeg,333333,https://si0.twimg.com/profile_images/3113620803/cf49aaa748a072d5cefdac22977fcc96_normal.jpeg,C0DEED,0,,http://a0.twimg.com/profile_background_images/656064219/t1hvmo2z9vp7ultm921e.jpeg,,9999,0,0,0,,,E13,0
0,Marco Cipriani (Red),marcocipriani,0,127.6977111,39.24949831,0,0.570532077,Fri Sep 04 09:23:23 +0000 2009,,,Rome,,0,0,0.914578191,http://a0.twimg.com/profile_images/2896322280/11785ed0a3f49758319b3c7d3d4f303d_normal.jpeg,https://si0.twimg.com/profile_banners/71495570/1352668674,0,https://si0.twimg.com/images/themes/theme17/bg.gif,333333,,0,0,,,08C9FF,,4036.079886,0,0,My life in less than 140 characters?,2/14/2015 10:54,E13,0
0,Carlo Manara,,8963.534387,0,1453.880937,838.360429,0,Mon Nov 14 08:39:25 +0000 2011,,,,Valpolicella VR Veneto UE,0,0,1.883397104,http://a0.twimg.com/profile_images/2399149050/mjj2tipfxuz9lfnldkun_normal.jpeg,,1.415399834,https://twimg0-a.akamaihd.net/images/themes/theme4/bg.gif,3C3940,https://twimg0-a.akamaihd.net/profile_images/2399149050/mjj2tipfxuz9lfnldkun_normal.jpeg,5ED4DC,0,95E8EC,http://a0.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,6113.336398,0,0,"BisognaCredereNeiSogni,LavorareDuramentePerchÃ©L'impossibileEiLimitiNonSianoQuelliCheNoiCiPoniamo,eCheInveceLaVeraEGrandeAvventuraÃ¨QuellaDiProvareOgniGiorno!cit.",,E13,0
0,Stefano Pizzuto,,0,126.4622913,85.38658181,12.13789272,0,,,,,,0,0,0,,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2981648720/631a013ccdeafd77ba2c394f3f1805ae_normal.jpeg,C0DEED,0,DDEEF6,,C0DEED,,0,0,0,"No, grazie.",2/14/2015 10:54,E13,0
0,,MicheleVaralda,114.815162,0,0,0,0,,,,,,0,0,0,http://a0.twimg.com/profile_images/3192045565/077f03f35b75d7b08edb292760503d66_normal.jpeg,https://si0.twimg.com/profile_banners/545269203/1359717260,0.780015633,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,,0084B4,0,0,0,"filosofo a fondo perduto alla statale di Milano, appassionato di blues e del teatrino di fantapolitica dell italia contemporanea",2/14/2015 10:54,E13,0
0,,,16783.90352,0,633.3728776,0,0,,,it,,COMO,0,0,0,http://a0.twimg.com/profile_images/3424300949/f0810a3a594fa96c21291425e3319533_normal.jpeg,https://si0.twimg.com/profile_banners/1030992019/1364145167,0,https://si0.twimg.com/images/themes/theme13/bg.gif,333333,https://si0.twimg.com/profile_images/3424300949/f0810a3a594fa96c21291425e3319533_normal.jpeg,EEEEEE,0,FFFFFF,http://a0.twimg.com/images/themes/theme13/bg.gif,,93A644,0,0,0,Imprenditore -Commercio all'ingrosso- mi sento italiano ma me ne andrei volentieri a Nizza o a Barcellona.,2/14/2015 10:54,E13,0
0,Marco Trotta,mrta75,3184.603923,1472.429735,527.7737019,0,0,Thu Nov 04 16:11:58 +0000 2010,,it,Rome,Bologna,0,0,0,,,0,,333333,https://si0.twimg.com/profile_images/1536869045/275572_100001070203361_461999809_n_normal.jpg,C0DEED,0,,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,"Sviluppatore informatico e mediattivista. Debianista, Drupalista, Ciclista, Zapatista, in direzione ostinata e contraria come Faber.",,E13,0
33938507.02,Massimo Trovato,Massimo_Trovato,10529.20445,114.9694028,1052.417548,0,1.229360966,,,it,,Amantea - Messina,0,0,1.985186655,http://a0.twimg.com/profile_images/2483499863/image_normal.jpg,,0.863393393,https://si0.twimg.com/profile_background_images/150688061/New_York_City__Wallpaper__1280_x_800.jpg,,https://si0.twimg.com/profile_images/2483499863/image_normal.jpg,11A1D6,0,,,,11A1D6,0,0,0,Siciliano e drogato di calcio. Ho un figlio di 7anni che gioca a pallone da quando ne aveva 4 1/2 e sogna di diventare calciatore. Secondo me ci riuscirà!!!,,E13,0
1741107941,SAbrilla*,SAbrilla81,0,0,0,62.60480842,0,Mon Jul 09 14:11:12 +0000 2012,,it,Hawaii,,0,0,0,http://a0.twimg.com/profile_images/3498075006/37b2d1df855d5f167f4dfa679ecba5ca_normal.jpeg,https://si0.twimg.com/profile_banners/631128691/1365337133,0,https://si0.twimg.com/profile_background_images/834500042/79c7e6b04cd1a52d2574f39060c78fbb.jpeg,333333,,FFFFFF,2.884293864,DDEEF6,http://a0.twimg.com/profile_background_images/834500042/79c7e6b04cd1a52d2574f39060c78fbb.jpeg,EB6D0C,0084B4,0,0,0,,2/14/2015 10:54,E13,0
28751960.06,Arianna Giuliodori,arigiulio,238.1868656,193.120975,1473.706525,0,0,Thu Feb 18 11:21:55 +0000 2010,,en,Paris,Paris,0,0,0,http://a0.twimg.com/profile_images/3152601050/3733ee9e9a0d679f50818e2fffbcf652_normal.jpeg,,0.706287874,,3C3940,https://si0.twimg.com/profile_images/3152601050/3733ee9e9a0d679f50818e2fffbcf652_normal.jpeg,,0,95E8EC,http://a0.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,5721.199368,0,0,I am an Italian woman living in Paris. I'm passionate of technologies when they help us to communicate more and better!,2/14/2015 10:54,,0
0,Giuseppe Marchese,,0,0,82.45745125,0,0,,,,,,0,0,0,http://a0.twimg.com/profile_images/3216302084/10c7f969c229672c65c29ee9e5c94dd8_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3216302084/10c7f969c229672c65c29ee9e5c94dd8_normal.jpeg,C0DEED,0,,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,Specializzando in Filologia Classica - Università degli Studi di Catania,2/14/2015 10:54,E13,0
0,ChiaraEleonora Scano,MrChiaa,16.59627049,0,154.044066,0,0,Fri Dec 17 22:17:51 +0000 2010,,it,,,0,0,0,,https://si0.twimg.com/profile_banners/227817668/1359216321,0,https://si0.twimg.com/profile_background_images/773933906/159f62828f354e2017ce2ef5a59882c8.jpeg,,,FFFFFF,0.490293682,,,C0DEED,,0,0,0,Perdigiorno. ,2/14/2015 10:54,E13,0
0,andrea bianco,biancoandrea89,11686.16238,54.89922623,407.3848076,0.165285655,0,Thu Aug 11 12:22:10 +0000 2011,,it,,,0,0,0.232754063,,,1.506497293,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,,2/14/2015 10:54,,0
377286309.4,Fabiana,,1533.685182,13.51079704,159.2250743,0,0,Sat Jun 26 18:14:26 +0000 2010,,en,,"Genova, Italy ",0,0,0,http://a0.twimg.com/profile_images/3092509676/7e3b8e8b8f8fb7f5161910d0509a8b3b_normal.jpeg,,2.786788903,,,https://si0.twimg.com/profile_images/3092509676/7e3b8e8b8f8fb7f5161910d0509a8b3b_normal.jpeg,C0DEED,0,DDEEF6,,,0084B4,0,0,0,"un cuore puro in un mondo di cuori marci, vivere nonostante tutto, tutti hanno un prezzo, io no.",2/14/2015 10:54,E13,0
0,Martina Orlandi,martinazza,545.4362148,0,0,7.428318219,0,,,it,Athens,,0,0,0,http://a0.twimg.com/profile_images/3249886226/e67c280dee90795f6c8032de138f4a05_normal.jpeg,,0,https://si0.twimg.com/profile_background_images/806818080/1c5b5dc5345a4e49d426ae7f476383af.jpeg,3C3940,,FFFFFF,2.604533378,95E8EC,http://a0.twimg.com/profile_background_images/806818080/1c5b5dc5345a4e49d426ae7f476383af.jpeg,FFFFFF,0,0,0,0,Rule #1 of Life. Do what makes you happy.,2/14/2015 10:54,E13,0
1097188719,,OlimpiaClerici,0,0,0,30.02722237,0,Tue Dec 18 21:35:48 +0000 2012,,,,,1.251275919,0,0,,,2.306793796,,333333,https://si0.twimg.com/profile_images/2992359125/41bb976fd02e19286982d5f9a3dc7423_normal.jpeg,C0DEED,0,,,,0084B4,0,0,0,"Amante degli animali, del teatro e dei documentari!! ",,E13,0
363485982.4,,Elena_Riccia,1100.993649,0,1902.257945,13.33126217,3.879613635,Fri Oct 07 21:58:05 +0000 2011,,it,Rome,,0,0,0,http://a0.twimg.com/profile_images/1582232873/179298_1783213191164_1564520320_31800758_7973704_n_normal.jpg,https://si0.twimg.com/profile_banners/386779723/1355238563,2.523824269,,,https://si0.twimg.com/profile_images/1582232873/179298_1783213191164_1564520320_31800758_7973704_n_normal.jpg,,0,99CC33,http://a0.twimg.com/profile_background_images/689096008/76c6f7e0d73aa7148dde4fd881ea7a4a.jpeg,,,2244.176061,0,0,...femminista antifascista atea studentessa... ,,E13,0
770841104.1,soul_of_jane,,0,0,63.01590839,5.197030765,0,,,,,,0,0,0,,https://si0.twimg.com/profile_banners/454914980/1352877611,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2693645923/7cd7d212f940dcc1a8d02bbc12b4d2fa_normal.jpeg,C0DEED,0,DDEEF6,,,0084B4,0,0,0,,2/14/2015 10:54,E13,0
0,Cinzia Socini,,5915.074924,0,0,0,0,,,,Rome,,0,0,0.612811531,http://a0.twimg.com/profile_images/3295903168/e9a788727d04e1da4097bfc15fced993_normal.jpeg,https://si0.twimg.com/profile_banners/155845161/1357592446,3.614703492,https://si0.twimg.com/profile_background_images/725324634/4a1d4b7b3fbbf2fbb5d78b9fc91e389b.jpeg,333333,https://si0.twimg.com/profile_images/3295903168/e9a788727d04e1da4097bfc15fced993_normal.jpeg,FFFFFF,0,,http://a0.twimg.com/profile_background_images/725324634/4a1d4b7b3fbbf2fbb5d78b9fc91e389b.jpeg,,990000,0,0,0,"Io ti volevo lo stesso. Questa era la mia condanna, volerti con o senza amore. Forse pensavo di essere in grado di amare per tutti e due",,E13,0
0,,,264.2670049,0,0,0,0,Mon Jul 30 09:09:12 +0000 2012,,it,,,0,0,0,,https://si0.twimg.com/profile_banners/725675244/1356376711,4.347577246,https://si0.twimg.com/images/themes/theme9/bg.gif,666666,https://si0.twimg.com/profile_images/3060559809/a844e22c7b761e95f67b1a86e9f9e686_normal.jpeg,181A1E,0,252429,http://a0.twimg.com/images/themes/theme9/bg.gif,1A1B1F,2FC2EF,0,0,0,Fino a quando io vivrò al tuo fianco io per sempre resterò,2/14/2015 10:54,E13,0
22074760.16,,AndreasdeMar,5568.582634,611.3750863,231.3043309,9.042427717,0,Thu Jun 25 11:28:53 +0000 2009,http://www.solutionteam.it,it,Greenland,Messina - Italy,0,0,0,,https://si0.twimg.com/profile_banners/50619779/1363601064,0,https://si0.twimg.com/profile_background_images/817671016/ce5544df2921f646d32cdd7e4018fb01.jpeg,333333,https://si0.twimg.com/profile_images/2961758988/daa45d4a348c288c056d4aeedc2dd087_normal.jpeg,0,0.495517352,EDEDED,,,B30909,0,0,0,Appassionato d'Informatica da quando avevo 10 anni con il mio Vic20. Ora utente Apple e lavoro nel settore Informatico come Professionista- http://t.co/eyLz7jiQ,,,0
163046067.5,,,0,0,0,0,7.077254055,,http://www.fabianpavel.net/,,Hawaii,Padova,0,0,0,,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,C0DEED,0,,http://a0.twimg.com/images/themes/theme1/bg.png,,0084B4,0,0,0,"Dico ciò che penso. Difendo le mie ragioni. Se mi accorgo che non sono più valide, cambio rotta. Pazientemente. ",,E13,0
4940269083,,xjawaadscookie,10603.86488,0,412.0446465,0,1.25077069,Sat Feb 23 23:17:08 +0000 2013,,,,oned || ddlovato ||,0,0,0,,https://si0.twimg.com/profile_banners/1213937306/1362770695,0,https://si0.twimg.com/profile_background_images/809583367/ef1c11a25567abed88c073f95defd6be.jpeg,,,FFFFFF,0,,http://a0.twimg.com/profile_background_images/809583367/ef1c11a25567abed88c073f95defd6be.jpeg,FFFFFF,2BF00C,6082.69215,0,0,,2/14/2015 10:54,,0
0,Giulia Lo Cacciato,vertoviana,0,0,382.1754377,177.7603121,0,,http://caterinavertova.forumfree.it,it,Rome,,0,0,0,http://a0.twimg.com/profile_images/2668863572/c8c2d31becc1a1d060ac586484417d28_normal.jpeg,,0,,333333,https://si0.twimg.com/profile_images/2668863572/c8c2d31becc1a1d060ac586484417d28_normal.jpeg,,0,,http://a0.twimg.com/images/themes/theme15/bg.png,041E1D,21625A,8160.229567,0,0,,,E13,0
1209146547,,,0,0,0,4565.755996,0,Wed Mar 07 19:46:20 +0000 2012,http://www.terrearse.it,,Rome,,0,0,3.448041686,http://a0.twimg.com/profile_images/3376121399/9d8a4551ed27512b521731437d705145_normal.jpeg,https://si0.twimg.com/profile_banners/517883021/1363206712,0.99283586,,3D1957,,,0,,http://a0.twimg.com/profile_background_images/813829920/d73ad8c920007c7ce212a8bd0f2f8a86.jpeg,1A1B1F,2FC2EF,4657.370057,0,0,Perché il Sud è un luogo dell'Anima e la verità viene sempre dopo il però. I miei pensieri si cullano nel Mediterraneo ,2/14/2015 10:54,,0
0,Marco Trotta,mrta75,1277.045068,1994.67527,2624.038619,0,64.58201392,,,,Rome,,2.337180697,0,0,http://a0.twimg.com/profile_images/1536869045/275572_100001070203361_461999809_n_normal.jpg,,0.175728801,https://si0.twimg.com/images/themes/theme1/bg.png,,https://si0.twimg.com/profile_images/1536869045/275572_100001070203361_461999809_n_normal.jpg,C0DEED,0,,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,2736.980795,0,0,,2/14/2015 10:54,E13,0
0,Luigi Spota,Lis3rt,2371.218979,0,85.97529791,4.548301192,0,Thu Jan 06 11:30:20 +0000 2011,,,,Pinerolo - TO -,0,0,0,http://a0.twimg.com/profile_images/3073572236/0750837dffaf18449e5191107f34930e_normal.jpeg,https://si0.twimg.com/profile_banners/234715592/1362069940,0,,E0E4CC,https://si0.twimg.com/profile_images/3073572236/0750837dffaf18449e5191107f34930e_normal.jpeg,0,0,F38630,,,A7DBD8,0,0,0,Happiness is only real when shared.,,E13,0
1718220713,Ale from F.E.Y,alexmuse_1991,0,0,0,0.560298649,0,Sat Feb 25 09:51:08 +0000 2012,http://www.facebook.com/foreverendedyesterday,it,,Torino,0,0,0,,,0,,333333,https://si0.twimg.com/profile_images/2198631845/image_normal.jpg,C0DEED,0,DDEEF6,,,0084B4,0,0,0,"Studente di Ingegneria Informatica al Politecnico di Torino, bassista dei Forever Ended Yesterday, appassionato di musica, cinema, informatica e tecnologia.",,E13,0
0,Claudia Dg,clap_dg,0,0,0,0,0,Sun Apr 29 13:21:48 +0000 2012,,it,Athens,,0,0,0,,https://si0.twimg.com/profile_banners/566374197/1364773233,2.893499585,,333333,https://si0.twimg.com/profile_images/3458751450/ea2797ccd535b28c77a2138d9eb54b71_normal.jpeg,EEEEEE,0,F6F6F6,http://a0.twimg.com/images/themes/theme18/bg.gif,FCB0EA,,0,0,0,"“I love people who make me laugh. I honestly think it's the thing I like most, to laugh. It cures a multitude of ills. Audrey Hepburn",2/14/2015 10:54,E13,0
0,Andrea Faedda,,512.6948216,0,410.7611554,0.409552608,0,Sun Oct 09 23:41:51 +0000 2011,http://t.co/qyTKHz26,,,,0,0,2.307805321,http://a0.twimg.com/profile_images/3329608286/08fa93c0d8986490c95e662d566f43df_normal.jpeg,https://si0.twimg.com/profile_banners/387971079/1353008859,0,https://si0.twimg.com/profile_background_images/712450984/43fb8a8a7f4db4b966263c59386f1c4b.jpeg,,https://si0.twimg.com/profile_images/3329608286/08fa93c0d8986490c95e662d566f43df_normal.jpeg,,0,0,,0,12A8A3,6784.816923,0,0,Si spengono le luci dei riflettori e anche gli dei tornano uomini.,2/14/2015 10:54,E13,0
907661715.5,Selene Impagliatelli,Selene_IM,37.15011162,0,0,5.278786199,4.964652444,,,,,,0,0,0,,,0,https://si0.twimg.com/profile_background_images/773094984/7520fc95332db9fb68b9b69e7e3c2fcc.jpeg,0C3E53,https://si0.twimg.com/profile_images/2895246477/782af84655fea99353f040a611699400_normal.jpeg,,0,FFF7CC,,BD1321,FF0000,4403.307264,0,0,Il mondo è come un libro. Mi piace sfogliarlo e leggere tra le righe. Apprezzo chi sa ascoltarlo. Stimo chi sa guardarlo e amo chi sa raccontarlo. ,2/14/2015 10:54,E13,0
